21/06/11/ 13:17:03
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:17:09:8, 600, 112, 2080204, 39,
13:17:09:8, 601, 189, 2570216, 39,
13:17:09:8, 602, 168, 2652038, 39,
13:17:09:8, 603, 157, 2200664, 39,
13:17:09:8, 604, 136, 2202340, 39,
13:17:09:8, 605, 153, 2675604, 39,
13:17:09:8, 606, 132, 2294306, 39,
13:17:09:8, 607, 172, 3266185, 39,
13:17:09:8, 608, 179, 2614470, 39,
13:17:09:9, 609, 133, 2189096, 39,
13:17:09:9, 610, 98, 2026497, 39,
13:17:09:9, 611, 118, 1927804, 39,
13:17:09:9, 612, 108, 2137982, 39,
13:17:09:9, 613, 118, 1937382, 39,
13:17:09:9, 614, 102, 2038841, 39,
13:17:09:9, 615, 139, 2508178, 39,
13:17:09:9, 616, 141, 2417122, 39,
13:17:09:9, 617, 108, 1965623, 39,
13:17:09:9, 618, 134, 2105628, 39,
13:17:10:0, 619, 115, 2042227, 39,
13:17:10:0, 620, 126, 2049995, 39,
13:17:10:0, 621, 118, 2038686, 39,
13:17:10:0, 622, 97, 2002507, 39,
13:17:10:0, 623, 150, 2308701, 39,
13:17:10:0, 624, 127, 2264264, 39,
13:17:10:0, 625, 134, 2185768, 39,
13:17:10:0, 626, 131, 2124615, 39,
13:17:10:0, 627, 112, 1966992, 39,
13:17:10:1, 628, 115, 2063888, 39,
13:17:10:1, 629, 184, 2847728, 39,
13:17:10:1, 630, 541, 6916376, 78,
13:17:10:1, 631, 572, 9918348, 117,
13:17:10:1, 632, 505, 8951448, 78,
13:17:10:1, 633, 430, 5903206, 78,
13:17:10:1, 634, 202, 3334893, 39,
13:17:10:1, 635, 128, 2404649, 39,
13:17:10:1, 636, 158, 2600262, 39,
13:17:10:1, 637, 165, 2511344, 39,
13:17:10:2, 638, 193, 2375319, 39,
13:17:10:2, 639, 165, 2745317, 39,
13:17:10:2, 640, 175, 3015624, 39,
13:17:10:2, 641, 161, 2494147, 39,
13:17:10:2, 642, 191, 2932698, 39,
13:17:10:2, 643, 127, 2040958, 39,
13:17:10:2, 644, 114, 2029377, 39,
13:17:10:2, 645, 116, 2070414, 39,
13:17:10:2, 646, 122, 2033273, 39,
13:17:10:2, 647, 132, 2279006, 39,
13:17:10:2, 648, 112, 2120778, 39,
13:17:10:3, 649, 140, 2455595, 39,
13:17:10:3, 650, 145, 2536421, 39,
13:17:10:3, 651, 162, 2366308, 39,
13:17:10:3, 652, 160, 2444298, 39,
13:17:10:3, 653, 142, 2267492, 39,
13:17:10:3, 654, 118, 2177087, 39,
13:17:10:3, 655, 138, 2359158, 39,
13:17:10:3, 656, 144, 2334730, 39,
13:17:10:3, 657, 177, 2459402, 39,
13:17:10:4, 658, 120, 2157374, 39,
13:17:10:4, 659, 124, 2194341, 39,
13:17:10:4, 660, 125, 2264588, 39,
13:17:10:4, 661, 127, 2125131, 39,
13:17:10:4, 662, 187, 2838485, 39,
13:17:10:4, 663, 195, 2834741, 39,
13:17:10:4, 664, 107, 2050498, 39,
13:17:10:4, 665, 115, 2164769, 39,
13:17:10:4, 666, 131, 1983668, 39,
13:17:10:4, 667, 125, 2046904, 39,
13:17:10:5, 668, 132, 2221826, 39,
13:17:10:5, 669, 154, 2233714, 39,
13:17:10:5, 670, 155, 2630292, 39,
13:17:10:5, 671, 303, 5257459, 78,
13:17:10:5, 672, 372, 5351407, 39,
13:17:10:5, 673, 369, 5499346, 78,
13:17:10:5, 674, 328, 4362466, 39,
13:17:10:5, 675, 164, 2876524, 39,
13:17:10:5, 676, 156, 2677996, 39,
13:17:10:5, 677, 139, 2214938, 39,
13:17:10:5, 678, 126, 2335943, 39,
13:17:10:6, 679, 133, 2239564, 39,
13:17:10:6, 680, 194, 3504219, 39,
13:17:10:6, 681, 129, 2390078, 39,
13:17:10:6, 682, 142, 2441785, 39,
13:17:10:6, 683, 144, 2201841, 39,
13:17:10:6, 684, 133, 2386832, 39,
13:17:10:6, 685, 134, 2256766, 39,
13:17:10:6, 686, 150, 2346790, 39,
13:17:10:6, 687, 142, 2415275, 39,
13:17:10:6, 688, 158, 2781307, 39,
13:17:10:7, 689, 139, 2393066, 39,
13:17:10:7, 690, 151, 2661531, 39,
13:17:10:7, 691, 129, 2530504, 39,
13:17:10:7, 692, 192, 2756222, 39,
13:17:10:7, 693, 156, 2539257, 39,
13:17:10:7, 694, 123, 2266447, 39,
13:17:10:7, 695, 121, 2202909, 39,
13:17:10:7, 696, 129, 2264084, 39,
13:17:10:7, 697, 156, 2749293, 39,
13:17:10:8, 698, 157, 2374053, 39,
13:17:10:8, 699, 125, 2275082, 39,
13:17:10:8, 700, 123, 2127662, 39,
13:17:10:8, 701, 131, 2134198, 39,
13:17:10:8, 702, 135, 2377300, 39,
13:17:10:8, 703, 138, 2238278, 39,
13:17:10:8, 704, 122, 2254885, 39,
13:17:10:8, 705, 123, 2153545, 39,
13:17:10:8, 706, 125, 2219110, 39,
13:17:10:8, 707, 119, 2127304, 39,
13:17:10:9, 708, 204, 2578036, 39,
13:17:10:9, 709, 267, 3372204, 39,
13:17:10:9, 710, 146, 2576273, 39,
13:17:10:9, 711, 453, 4977870, 39,
13:17:10:9, 712, 577, 10392199, 117,
13:17:10:9, 713, 598, 10261037, 117,
13:17:10:9, 714, 385, 5080420, 39,
13:17:10:9, 715, 306, 3950651, 39,
13:17:10:9, 716, 196, 3279486, 39,
13:17:10:9, 717, 184, 2873426, 39,
13:17:10:9, 718, 132, 2464306, 39,
13:17:11:0, 719, 159, 2450313, 39,
13:17:11:0, 720, 149, 2462319, 39,
13:17:11:0, 721, 114, 2108730, 39,
13:17:11:0, 722, 164, 2519543, 39,
13:17:11:0, 723, 136, 2116715, 39,
13:17:11:0, 724, 122, 2192088, 39,
13:17:11:0, 725, 127, 2290697, 39,
13:17:11:0, 726, 150, 2609176, 39,
13:17:11:0, 727, 148, 2490225, 39,
13:17:11:1, 728, 140, 2506096, 39,
13:17:11:1, 729, 263, 3327501, 39,
13:17:11:1, 730, 173, 2890989, 39,
13:17:11:1, 731, 150, 2760197, 39,
13:17:11:1, 732, 160, 2541871, 39,
13:17:11:1, 733, 151, 2498897, 39,
13:17:11:1, 734, 132, 2421829, 39,
13:17:11:1, 735, 122, 2323873, 39,
13:17:11:1, 736, 128, 2406509, 39,
13:17:11:1, 737, 155, 2662401, 39,
13:17:11:2, 738, 122, 2230532, 39,
13:17:11:2, 739, 126, 2353726, 39,
13:17:11:2, 740, 155, 2308008, 39,
13:17:11:2, 741, 134, 2488891, 39,
13:17:11:2, 742, 135, 2289979, 39,
13:17:11:2, 743, 140, 2284212, 39,
13:17:11:2, 744, 139, 2427814, 39,
13:17:11:2, 745, 126, 2308531, 39,
13:17:11:2, 746, 133, 2466336, 39,
13:17:11:2, 747, 151, 2278721, 39,
13:17:11:2, 748, 116, 2112380, 39,
13:17:11:3, 749, 147, 2409056, 39,
13:17:11:3, 750, 291, 3836499, 39,
13:17:11:3, 751, 515, 7893697, 78,
13:17:11:3, 752, 536, 8358729, 78,
13:17:11:3, 753, 690, 8046978, 78,
13:17:11:3, 754, 297, 3957739, 39,
13:17:11:3, 755, 223, 3817820, 39,
13:17:11:3, 756, 144, 2763411, 39,
13:17:11:3, 757, 214, 2815710, 39,
13:17:11:4, 758, 144, 2532230, 39,
13:17:11:4, 759, 139, 2085333, 39,
13:17:11:4, 760, 121, 2065325, 39,
13:17:11:4, 761, 129, 2214000, 39,
13:17:11:4, 762, 143, 2239082, 39,
13:17:11:4, 763, 165, 2846009, 39,
13:17:11:4, 764, 147, 2370221, 39,
13:17:11:4, 765, 112, 2239204, 39,
13:17:11:4, 766, 152, 2466422, 39,
13:17:11:4, 767, 120, 2294880, 39,
13:17:11:5, 768, 123, 2581495, 39,
13:17:11:5, 769, 150, 2302325, 39,
13:17:11:5, 770, 189, 2680842, 39,
13:17:11:5, 771, 146, 2465712, 39,
13:17:11:5, 772, 206, 2638388, 39,
13:17:11:5, 773, 161, 2570916, 39,
13:17:11:5, 774, 139, 2400253, 39,
13:17:11:5, 775, 175, 2772000, 39,
13:17:11:5, 776, 133, 2402982, 39,
13:17:11:5, 777, 127, 2337885, 39,
13:17:11:5, 778, 139, 2385088, 39,
13:17:11:6, 779, 134, 2413508, 39,
13:17:11:6, 780, 125, 2263270, 39,
13:17:11:6, 781, 126, 2241525, 39,
13:17:11:6, 782, 115, 2194746, 39,
13:17:11:6, 783, 142, 2433800, 39,
13:17:11:6, 784, 180, 2489018, 39,
13:17:11:6, 785, 139, 2142665, 39,
13:17:11:6, 786, 200, 2685218, 39,
13:17:11:6, 787, 175, 2744829, 39,
13:17:11:6, 788, 165, 2574812, 39,
13:17:11:7, 789, 214, 2854274, 39,
13:17:11:7, 790, 638, 6995614, 78,
13:17:11:7, 791, 592, 8757613, 78,
13:17:11:7, 792, 401, 5979205, 78,
13:17:11:7, 793, 239, 4314950, 39,
13:17:11:7, 794, 193, 3532427, 39,
13:17:11:7, 795, 154, 2728939, 39,
13:17:11:7, 796, 125, 2234831, 39,
13:17:11:7, 797, 121, 2126562, 39,
13:17:11:8, 798, 121, 2036439, 39,
13:17:11:8, 799, 115, 2029051, 39,
13:17:11:8, 800, 167, 2336018, 39,
13:17:11:8, 801, 143, 2487046, 39,
13:17:11:8, 802, 131, 2208116, 39,
13:17:11:8, 803, 214, 3184632, 39,
13:17:11:8, 804, 186, 2843270, 39,
13:17:11:8, 805, 194, 3333232, 39,
13:17:11:8, 806, 157, 2747994, 39,
13:17:11:8, 807, 172, 2652962, 39,
13:17:11:8, 808, 140, 2367410, 39,
13:17:11:9, 809, 146, 2251676, 39,
13:17:11:9, 810, 139, 2411708, 39,
13:17:11:9, 811, 236, 2600675, 39,
13:17:11:9, 812, 261, 3156643, 39,
13:17:11:9, 813, 131, 2250086, 39,
13:17:11:9, 814, 157, 2306566, 39,
13:17:11:9, 815, 157, 2283393, 39,
13:17:11:9, 816, 128, 2320923, 39,
13:17:11:9, 817, 130, 2295065, 39,
13:17:11:9, 818, 118, 2219635, 39,
13:17:12:0, 819, 166, 2321019, 39,
13:17:12:0, 820, 118, 2191563, 39,
13:17:12:0, 821, 128, 2229265, 39,
13:17:12:0, 822, 134, 2190672, 39,
13:17:12:0, 823, 132, 2349506, 39,
13:17:12:0, 824, 131, 2118357, 39,
13:17:12:0, 825, 135, 2270114, 39,
13:17:12:0, 826, 132, 2142570, 39,
13:17:12:0, 827, 201, 2902983, 39,
13:17:12:1, 828, 223, 3608544, 39,
13:17:12:1, 829, 460, 6244759, 78,
13:17:12:1, 830, 436, 7388132, 78,
13:17:12:1, 831, 361, 5593226, 78,
13:17:12:1, 832, 204, 3853653, 39,
13:17:12:1, 833, 153, 2816180, 39,
13:17:12:1, 834, 126, 2228020, 39,
13:17:12:1, 835, 115, 2152640, 39,
13:17:12:1, 836, 146, 2359121, 39,
13:17:12:1, 837, 247, 3230724, 39,
13:17:12:1, 838, 240, 3119689, 39,
13:17:12:2, 839, 146, 2319034, 39,
13:17:12:2, 840, 118, 2291644, 39,
13:17:12:2, 841, 128, 2377913, 39,
13:17:12:2, 842, 208, 2954370, 39,
13:17:12:2, 843, 236, 3476828, 39,
13:17:12:2, 844, 131, 2204016, 39,
13:17:12:2, 845, 131, 2339693, 39,
13:17:12:2, 846, 140, 2539426, 39,
13:17:12:2, 847, 150, 2757533, 39,
13:17:12:3, 848, 125, 2234606, 39,
13:17:12:3, 849, 352, 3719123, 39,
13:17:12:3, 850, 137, 2497284, 39,
13:17:12:3, 851, 122, 2432568, 39,
13:17:12:3, 852, 131, 2261086, 39,
13:17:12:3, 853, 122, 2286429, 39,
13:17:12:3, 854, 132, 2259734, 39,
13:17:12:3, 855, 154, 2568256, 39,
13:17:12:3, 856, 114, 2199845, 39,
13:17:12:3, 857, 161, 2508559, 39,
13:17:12:3, 858, 203, 2841656, 39,
13:17:12:4, 859, 162, 2345241, 39,
13:17:12:4, 860, 186, 2749597, 39,
13:17:12:4, 861, 151, 2501303, 39,
13:17:12:4, 862, 119, 2100871, 39,
13:17:12:4, 863, 130, 2091782, 39,
13:17:12:4, 864, 166, 2548573, 39,
13:17:12:4, 865, 137, 2618761, 39,
13:17:12:4, 866, 181, 3312404, 39,
13:17:12:4, 867, 176, 3153803, 39,
13:17:12:4, 868, 384, 5854468, 78,
13:17:12:5, 869, 271, 4902645, 39,
13:17:12:5, 870, 272, 4905228, 39,
13:17:12:5, 871, 224, 3608522, 39,
13:17:12:5, 872, 158, 2726258, 39,
13:17:12:5, 873, 275, 4287386, 39,
13:17:12:5, 874, 253, 3727041, 39,
13:17:12:5, 875, 287, 3420684, 39,
13:17:12:5, 876, 134, 2297122, 39,
13:17:12:5, 877, 151, 2580383, 39,
13:17:12:6, 878, 148, 2627239, 39,
13:17:12:6, 879, 129, 2314337, 39,
13:17:12:6, 880, 127, 2224361, 39,
13:17:12:6, 881, 329, 3947905, 39,
13:17:12:6, 882, 264, 4291995, 39,
13:17:12:6, 883, 309, 3923772, 39,
13:17:12:6, 884, 208, 2844230, 39,
13:17:12:6, 885, 178, 2990115, 39,
13:17:12:6, 886, 275, 3451855, 39,
13:17:12:6, 887, 145, 2846075, 39,
13:17:12:6, 888, 122, 2255696, 39,
13:17:12:7, 889, 143, 2512142, 39,
13:17:12:7, 890, 224, 3208571, 39,
13:17:12:7, 891, 125, 2458015, 39,
13:17:12:7, 892, 140, 2352439, 39,
13:17:12:7, 893, 132, 2226145, 39,
13:17:12:7, 894, 135, 2326273, 39,
13:17:12:7, 895, 127, 2264677, 39,
13:17:12:7, 896, 154, 2593987, 39,
13:17:12:7, 897, 134, 2286681, 39,
13:17:12:7, 898, 133, 2200272, 39,
13:17:12:8, 899, 186, 2431855, 39,
13:17:12:8, 900, 121, 2159584, 39,
13:17:12:8, 901, 123, 2152312, 39,
13:17:12:8, 902, 122, 2174537, 39,
13:17:12:8, 903, 180, 2500263, 39,
13:17:12:8, 904, 465, 6178780, 78,
13:17:12:8, 905, 393, 4156781, 39,
13:17:12:8, 906, 270, 4701295, 39,
13:17:12:8, 907, 701, 7760417, 78,
13:17:12:9, 908, 629, 8126627, 78,
13:17:12:9, 909, 268, 4997999, 39,
13:17:12:9, 910, 201, 3071075, 39,
13:17:12:9, 911, 155, 2254798, 39,
13:17:12:9, 912, 110, 2093010, 39,
13:17:12:9, 913, 128, 2197511, 39,
13:17:12:9, 914, 197, 2621848, 39,
13:17:12:9, 915, 181, 2734560, 39,
13:17:12:9, 916, 160, 2408876, 39,
13:17:12:9, 917, 157, 2339067, 39,
13:17:12:9, 918, 130, 2112241, 39,
13:17:13:0, 919, 110, 2110441, 39,
13:17:13:0, 920, 264, 3128949, 39,
13:17:13:0, 921, 242, 3081530, 39,
13:17:13:0, 922, 146, 2445779, 39,
13:17:13:0, 923, 232, 2439388, 39,
13:17:13:0, 924, 157, 2602670, 39,
13:17:13:0, 925, 179, 2441302, 39,
13:17:13:0, 926, 146, 2581691, 39,
13:17:13:0, 927, 123, 2425161, 39,
13:17:13:0, 928, 113, 2201098, 39,
13:17:13:1, 929, 142, 2703531, 39,
13:17:13:1, 930, 134, 2148632, 39,
13:17:13:1, 931, 143, 2543158, 39,
13:17:13:1, 932, 174, 2829052, 39,
13:17:13:1, 933, 146, 2408627, 39,
13:17:13:1, 934, 351, 3737419, 39,
13:17:13:1, 935, 330, 3874689, 39,
13:17:13:1, 936, 142, 2262482, 39,
13:17:13:1, 937, 115, 2173925, 39,
13:17:13:2, 938, 195, 2583886, 39,
13:17:13:2, 939, 294, 4310804, 39,
13:17:13:2, 940, 192, 2945048, 39,
13:17:13:2, 941, 142, 2429460, 39,
13:17:13:2, 942, 124, 2206778, 39,
13:17:13:2, 943, 131, 2119645, 39,
13:17:13:2, 944, 120, 2176673, 39,
13:17:13:2, 945, 223, 2863827, 39,
13:17:13:2, 946, 254, 4159013, 39,
13:17:13:2, 947, 295, 4637510, 39,
13:17:13:3, 948, 302, 4790930, 39,
13:17:13:3, 949, 519, 6293398, 78,
13:17:13:3, 950, 159, 2805899, 39,
13:17:13:3, 951, 244, 3162753, 39,
13:17:13:3, 952, 178, 3142292, 39,
13:17:13:3, 953, 164, 2770564, 39,
13:17:13:3, 954, 256, 3853004, 39,
13:17:13:3, 955, 191, 2549817, 39,
13:17:13:3, 956, 116, 2134797, 39,
13:17:13:3, 957, 212, 2860302, 39,
13:17:13:3, 958, 114, 2202113, 39,
13:17:13:4, 959, 198, 2640541, 39,
13:17:13:4, 960, 271, 3719735, 39,
13:17:13:4, 961, 274, 4830873, 39,
13:17:13:4, 962, 379, 5672120, 78,
13:17:13:4, 963, 269, 4071048, 39,
13:17:13:4, 964, 326, 3800296, 39,
13:17:13:4, 965, 209, 3131737, 39,
13:17:13:4, 966, 176, 2761305, 39,
13:17:13:4, 967, 167, 2510635, 39,
13:17:13:4, 968, 121, 2228552, 39,
13:17:13:5, 969, 131, 2192517, 39,
13:17:13:5, 970, 133, 2203678, 39,
13:17:13:5, 971, 126, 2237703, 39,
13:17:13:5, 972, 127, 2235421, 39,
13:17:13:5, 973, 209, 2767188, 39,
13:17:13:5, 974, 199, 2583538, 39,
13:17:13:5, 975, 146, 2410661, 39,
13:17:13:5, 976, 191, 2406510, 39,
13:17:13:5, 977, 165, 2607278, 39,
13:17:13:6, 978, 158, 2315969, 39,
13:17:13:6, 979, 143, 2509181, 39,
13:17:13:6, 980, 203, 2714566, 39,
13:17:13:6, 981, 161, 2507229, 39,
13:17:13:6, 982, 153, 2181897, 39,
13:17:13:6, 983, 147, 2608088, 39,
13:17:13:6, 984, 268, 3024734, 39,
13:17:13:6, 985, 261, 4062423, 39,
13:17:13:6, 986, 224, 3369697, 39,
13:17:13:6, 987, 313, 4685580, 39,
13:17:13:7, 988, 198, 3003448, 39,
13:17:13:7, 989, 153, 2502744, 39,
13:17:13:7, 990, 150, 2314642, 39,
13:17:13:7, 991, 251, 3389554, 39,
13:17:13:7, 992, 211, 3981642, 39,
13:17:13:7, 993, 181, 2951705, 39,
13:17:13:7, 994, 124, 2326420, 39,
13:17:13:7, 995, 117, 2137318, 39,
13:17:13:7, 996, 109, 2168955, 39,
13:17:13:7, 997, 118, 2191158, 39,
13:17:13:7, 998, 373, 4208218, 39,
13:17:13:8, 999, 252, 3829741, 39,
13:17:13:8, 1000, 214, 3669711, 39,
13:17:13:8, 1001, 137, 2288389, 39,
13:17:13:8, 1002, 205, 3266755, 39,
13:17:13:8, 1003, 304, 3619785, 39,
13:17:13:8, 1004, 290, 3417442, 39,
13:17:13:8, 1005, 190, 3172878, 39,
13:17:13:8, 1006, 125, 2573951, 39,
13:17:13:8, 1007, 129, 2384621, 39,
13:17:13:8, 1008, 132, 2243934, 39,
13:17:13:9, 1009, 137, 2398091, 39,
13:17:13:9, 1010, 150, 2413692, 39,
13:17:13:9, 1011, 114, 2230428, 39,
13:17:13:9, 1012, 239, 3059680, 39,
13:17:13:9, 1013, 118, 2173884, 39,
13:17:13:9, 1014, 160, 2533986, 39,
13:17:13:9, 1015, 151, 2487437, 39,
13:17:13:9, 1016, 126, 2209024, 39,
13:17:13:9, 1017, 140, 2134759, 39,
13:17:13:9, 1018, 123, 2258995, 39,
13:17:14:0, 1019, 121, 2199518, 39,
13:17:14:0, 1020, 115, 2288366, 39,
13:17:14:0, 1021, 114, 2041871, 39,
13:17:14:0, 1022, 155, 2779517, 39,
13:17:14:0, 1023, 214, 3435818, 39,
13:17:14:0, 1024, 251, 4941212, 39,
13:17:14:0, 1025, 909, 8326786, 117,
13:17:14:0, 1026, 571, 7436223, 78,
13:17:14:0, 1027, 206, 3285607, 39,
13:17:14:0, 1028, 182, 2782640, 39,
13:17:14:1, 1029, 149, 2630541, 39,
13:17:14:1, 1030, 140, 2313414, 39,
13:17:14:1, 1031, 130, 2172620, 39,
13:17:14:1, 1032, 116, 2269784, 39,
13:17:14:1, 1033, 124, 2358735, 39,
13:17:14:1, 1034, 143, 2334801, 39,
13:17:14:1, 1035, 161, 2603825, 39,
13:17:14:1, 1036, 168, 2706270, 39,
13:17:14:1, 1037, 145, 2554227, 39,
13:17:14:2, 1038, 694, 8463434, 117,
13:17:14:2, 1039, 214, 2810198, 39,
13:17:14:2, 1040, 170, 2367591, 39,
13:17:14:2, 1041, 117, 2138356, 39,
13:17:14:2, 1042, 110, 2116002, 39,
13:17:14:2, 1043, 117, 2097024, 39,
13:17:14:2, 1044, 373, 3698502, 39,
13:17:14:2, 1045, 371, 5827123, 78,
13:17:14:2, 1046, 1418, 17200823, 195,
13:17:14:2, 1047, 2581, 36436752, 430,
13:17:14:3, 1048, 2545, 27235169, 312,
13:17:14:3, 1049, 721, 7520681, 78,
13:17:14:3, 1050, 239, 3338435, 39,
13:17:14:3, 1051, 159, 2789855, 39,
13:17:14:3, 1052, 164, 2868858, 39,
13:17:14:3, 1053, 137, 2437459, 39,
13:17:14:3, 1054, 154, 2771184, 39,
13:17:14:3, 1055, 179, 2663243, 39,
13:17:14:3, 1056, 119, 2277459, 39,
13:17:14:3, 1057, 151, 2276745, 39,
13:17:14:3, 1058, 115, 2121096, 39,
13:17:14:4, 1059, 129, 2145407, 39,
13:17:14:4, 1060, 114, 2010501, 39,
13:17:14:4, 1061, 103, 2008160, 39,
13:17:14:4, 1062, 127, 2053225, 39,
13:17:14:4, 1063, 153, 2277750, 39,
13:17:14:4, 1064, 151, 2884265, 39,
13:17:14:4, 1065, 167, 2353015, 39,
13:17:14:4, 1066, 123, 2196000, 39,
13:17:14:4, 1067, 145, 2657813, 39,
13:17:14:4, 1068, 176, 2433189, 39,
13:17:14:5, 1069, 121, 2087911, 39,
13:17:14:5, 1070, 121, 2150098, 39,
13:17:14:5, 1071, 133, 1941269, 39,
13:17:14:5, 1072, 128, 2353613, 39,
13:17:14:5, 1073, 97, 2019991, 39,
13:17:14:5, 1074, 237, 3028450, 39,
13:17:14:5, 1075, 142, 2325280, 39,
13:17:14:5, 1076, 119, 1992976, 39,
13:17:14:5, 1077, 114, 1960234, 39,
13:17:14:6, 1078, 143, 1935767, 39,
13:17:14:6, 1079, 104, 2027597, 39,
13:17:14:6, 1080, 154, 2221643, 39,
13:17:14:6, 1081, 146, 2289465, 39,
13:17:14:6, 1082, 146, 2242652, 39,
13:17:14:6, 1083, 271, 2388175, 39,
13:17:14:6, 1084, 198, 3901694, 39,
13:17:14:6, 1085, 1559, 9724359, 156,
13:17:14:6, 1086, 383, 5656715, 78,
13:17:14:6, 1087, 981, 12038677, 156,
13:17:14:7, 1088, 2875, 24890770, 312,
13:17:14:7, 1089, 2454, 29727617, 352,
13:17:14:7, 1090, 4707, 60124206, 820,
13:17:14:7, 1091, 735, 7852431, 117,
13:17:14:7, 1092, 139, 2330739, 39,
13:17:14:7, 1093, 780, 6562664, 78,
13:17:14:7, 1094, 2184, 16466261, 195,
13:17:14:7, 1095, 482, 6023182, 78,
13:17:14:7, 1096, 291, 3252448, 39,
13:17:14:7, 1097, 98, 1933068, 39,
13:17:14:8, 1098, 107, 1999692, 39,
13:17:14:8, 1099, 126, 2002807, 39,
13:17:14:8, 1100, 120, 2240333, 39,
13:17:14:8, 1101, 529, 3515105, 39,
13:17:14:8, 1102, 356, 4052175, 39,
13:17:14:8, 1103, 146, 2393583, 39,
13:17:14:8, 1104, 110, 2077204, 39,
13:17:14:8, 1105, 173, 2407074, 39,
13:17:14:8, 1106, 139, 2544241, 39,
13:17:14:8, 1107, 126, 2040686, 39,
13:17:14:9, 1108, 232, 3277654, 39,
13:17:14:9, 1109, 173, 2389024, 39,
13:17:14:9, 1110, 148, 2200635, 39,
13:17:14:9, 1111, 138, 2060218, 39,
13:17:14:9, 1112, 143, 2128648, 39,
13:17:14:9, 1113, 101, 1881244, 39,
13:17:14:9, 1114, 118, 2169902, 39,
13:17:14:9, 1115, 110, 2047125, 39,
13:17:14:9, 1116, 120, 2089167, 39,
13:17:14:9, 1117, 125, 2325312, 39,
13:17:14:9, 1118, 117, 1886318, 39,
13:17:15:0, 1119, 119, 1910699, 39,
13:17:15:0, 1120, 107, 1957075, 39,
13:17:15:0, 1121, 118, 2155359, 39,
13:17:15:0, 1122, 145, 2510760, 39,
13:17:15:0, 1123, 189, 2927959, 39,
13:17:15:0, 1124, 132, 2266322, 39,
13:17:15:0, 1125, 121, 2182900, 39,
13:17:15:0, 1126, 113, 2166819, 39,
13:17:15:0, 1127, 140, 2218507, 39,
13:17:15:0, 1128, 170, 2494356, 39,
13:17:15:1, 1129, 184, 2480340, 39,
13:17:15:1, 1130, 154, 2341594, 39,
13:17:15:1, 1131, 120, 2182884, 39,
13:17:15:1, 1132, 108, 2083069, 39,
13:17:15:1, 1133, 107, 2065349, 39,
13:17:15:1, 1134, 197, 2521085, 39,
13:17:15:1, 1135, 101, 1976742, 39,
13:17:15:1, 1136, 118, 2040167, 39,
13:17:15:1, 1137, 123, 2140808, 39,
13:17:15:2, 1138, 117, 2290970, 39,
13:17:15:2, 1139, 119, 2094026, 39,
13:17:15:2, 1140, 217, 2505965, 39,
13:17:15:2, 1141, 123, 2280071, 39,
13:17:15:2, 1142, 142, 2185371, 39,
13:17:15:2, 1143, 1240, 14556341, 195,
13:17:15:2, 1144, 499, 4485593, 39,
13:17:15:2, 1145, 152, 2505938, 39,
13:17:15:2, 1146, 139, 2240381, 39,
13:17:15:2, 1147, 143, 2737020, 39,
13:17:15:3, 1148, 148, 2377588, 39,
13:17:15:3, 1149, 147, 2448597, 39,
13:17:15:3, 1150, 161, 2715644, 39,
13:17:15:3, 1151, 139, 2412752, 39,
13:17:15:3, 1152, 164, 2494940, 39,
13:17:15:3, 1153, 137, 2405637, 39,
13:17:15:3, 1154, 147, 2591560, 39,
13:17:15:3, 1155, 138, 2483113, 39,
13:17:15:3, 1156, 168, 2871173, 39,
13:17:15:3, 1157, 136, 2524306, 39,
13:17:15:3, 1158, 153, 2622952, 39,
13:17:15:4, 1159, 187, 2685878, 39,
13:17:15:4, 1160, 136, 2429308, 39,
13:17:15:4, 1161, 139, 2427342, 39,
13:17:15:4, 1162, 120, 2425970, 39,
13:17:15:4, 1163, 130, 2412494, 39,
13:17:15:4, 1164, 250, 3069005, 39,
13:17:15:4, 1165, 1108, 13059132, 156,
13:17:15:4, 1166, 1866, 16206861, 195,
13:17:15:4, 1167, 179, 2680836, 39,
13:17:15:4, 1168, 161, 2566100, 39,
13:17:15:5, 1169, 150, 2486521, 39,
13:17:15:5, 1170, 135, 2515555, 39,
13:17:15:5, 1171, 155, 2552614, 39,
13:17:15:5, 1172, 139, 2296441, 39,
13:17:15:5, 1173, 146, 2324976, 39,
13:17:15:5, 1174, 149, 2298060, 39,
13:17:15:5, 1175, 151, 2244451, 39,
13:17:15:5, 1176, 135, 2270864, 39,
13:17:15:5, 1177, 132, 2241448, 39,
13:17:15:6, 1178, 126, 2379957, 39,
13:17:15:6, 1179, 145, 2367715, 39,
13:17:15:6, 1180, 164, 2773171, 39,
13:17:15:6, 1181, 135, 2241671, 39,
13:17:15:6, 1182, 151, 2418974, 39,
13:17:15:6, 1183, 125, 2228196, 39,
13:17:15:6, 1184, 121, 2194512, 39,
13:17:15:6, 1185, 250, 2715112, 39,
13:17:15:6, 1186, 145, 2291332, 39,
13:17:15:6, 1187, 121, 2324069, 39,
13:17:15:6, 1188, 128, 2194812, 39,
13:17:15:7, 1189, 127, 2264032, 39,
13:17:15:7, 1190, 115, 2255226, 39,
13:17:15:7, 1191, 135, 2489105, 39,
13:17:15:7, 1192, 124, 2348348, 39,
13:17:15:7, 1193, 135, 2309276, 39,
13:17:15:7, 1194, 137, 2378305, 39,
13:17:15:7, 1195, 130, 2367933, 39,
