21/06/11/ 13:11:40
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:13:30:4, 10971, 126, 1980230, 39,
13:13:30:4, 10972, 107, 1871433, 39,
13:13:30:4, 10973, 110, 1947897, 39,
13:13:30:4, 10974, 145, 2164616, 39,
13:13:30:4, 10975, 120, 1941251, 39,
13:13:30:5, 10976, 135, 2270762, 39,
13:13:30:5, 10977, 156, 2397053, 39,
13:13:30:5, 10978, 123, 2135462, 39,
13:13:30:5, 10979, 129, 2164466, 39,
13:13:30:5, 10980, 98, 1921209, 39,
13:13:30:5, 10981, 110, 2064095, 39,
13:13:30:5, 10982, 131, 2286347, 39,
13:13:30:5, 10983, 116, 2088124, 39,
13:13:30:5, 10984, 98, 1862387, 39,
13:13:30:5, 10985, 112, 2033603, 39,
13:13:30:5, 10986, 118, 2024626, 39,
13:13:30:6, 10987, 199, 2415854, 39,
13:13:30:6, 10988, 175, 2409209, 39,
13:13:30:6, 10989, 116, 2064525, 39,
13:13:30:6, 10990, 103, 1868260, 39,
13:13:30:6, 10991, 115, 2111139, 39,
13:13:30:6, 10992, 107, 1914169, 39,
13:13:30:6, 10993, 120, 1963133, 39,
13:13:30:6, 10994, 138, 2264264, 39,
13:13:30:6, 10995, 131, 1981771, 39,
13:13:30:6, 10996, 140, 2146593, 39,
13:13:30:7, 10997, 119, 1967000, 39,
13:13:30:7, 10998, 132, 2377527, 39,
13:13:30:7, 10999, 131, 2315350, 39,
13:13:30:7, 11000, 142, 2074657, 39,
13:13:30:7, 11001, 127, 2034172, 39,
13:13:30:7, 11002, 182, 2242046, 39,
13:13:30:7, 11003, 165, 2140081, 39,
13:13:30:7, 11004, 187, 2568533, 39,
13:13:30:7, 11005, 135, 2262758, 39,
13:13:30:8, 11006, 131, 2323092, 39,
13:13:30:8, 11007, 319, 2898441, 39,
13:13:30:8, 11008, 192, 2860427, 39,
13:13:30:8, 11009, 355, 3700709, 39,
13:13:30:8, 11010, 106, 2095190, 39,
13:13:30:8, 11011, 120, 2050086, 39,
13:13:30:8, 11012, 91, 1893047, 39,
13:13:30:8, 11013, 98, 1854305, 39,
13:13:30:8, 11014, 120, 1864976, 39,
13:13:30:8, 11015, 103, 2002364, 39,
13:13:30:9, 11016, 99, 1995346, 39,
13:13:30:9, 11017, 110, 1953968, 39,
13:13:30:9, 11018, 161, 2334466, 39,
13:13:30:9, 11019, 106, 1907285, 39,
13:13:30:9, 11020, 110, 1944785, 39,
13:13:30:9, 11021, 111, 2042451, 39,
13:13:30:9, 11022, 120, 2094826, 39,
13:13:30:9, 11023, 115, 2032986, 39,
13:13:30:9, 11024, 114, 2026388, 39,
13:13:30:9, 11025, 228, 2893723, 39,
13:13:30:9, 11026, 230, 2870036, 39,
13:13:31:0, 11027, 112, 2022343, 39,
13:13:31:0, 11028, 155, 2271863, 39,
13:13:31:0, 11029, 126, 2188028, 39,
13:13:31:0, 11030, 120, 1917673, 39,
13:13:31:0, 11031, 106, 2008681, 39,
13:13:31:0, 11032, 215, 2921398, 39,
13:13:31:0, 11033, 155, 2527346, 39,
13:13:31:0, 11034, 220, 2923062, 39,
13:13:31:0, 11035, 168, 2422752, 39,
13:13:31:0, 11036, 125, 2132655, 39,
13:13:31:1, 11037, 118, 1987541, 39,
13:13:31:1, 11038, 195, 2320739, 39,
13:13:31:1, 11039, 118, 2176784, 39,
13:13:31:1, 11040, 117, 2017057, 39,
13:13:31:1, 11041, 245, 2955170, 39,
13:13:31:1, 11042, 212, 2484460, 39,
13:13:31:1, 11043, 129, 1962505, 39,
13:13:31:1, 11044, 126, 1871430, 39,
13:13:31:1, 11045, 110, 1907488, 39,
13:13:31:2, 11046, 169, 2118560, 39,
13:13:31:2, 11047, 158, 1965435, 39,
13:13:31:2, 11048, 104, 1868391, 39,
13:13:31:2, 11049, 128, 2066535, 39,
13:13:31:2, 11050, 121, 2093025, 39,
13:13:31:2, 11051, 157, 2396093, 39,
13:13:31:2, 11052, 125, 2041750, 39,
13:13:31:2, 11053, 192, 2468143, 39,
13:13:31:2, 11054, 123, 1944796, 39,
13:13:31:2, 11055, 139, 1968977, 39,
13:13:31:2, 11056, 118, 2086713, 39,
13:13:31:3, 11057, 110, 2071453, 39,
13:13:31:3, 11058, 115, 2061048, 39,
13:13:31:3, 11059, 112, 1875951, 39,
13:13:31:3, 11060, 114, 2058507, 39,
13:13:31:3, 11061, 124, 2144092, 39,
13:13:31:3, 11062, 129, 2109340, 39,
13:13:31:3, 11063, 105, 2000841, 39,
13:13:31:3, 11064, 114, 2123944, 39,
13:13:31:3, 11065, 100, 1887233, 39,
13:13:31:4, 11066, 109, 1881327, 39,
13:13:31:4, 11067, 154, 2174638, 39,
13:13:31:4, 11068, 122, 2014283, 39,
13:13:31:4, 11069, 117, 1857989, 39,
13:13:31:4, 11070, 107, 1928441, 39,
13:13:31:4, 11071, 118, 1988481, 39,
13:13:31:4, 11072, 125, 1953385, 39,
13:13:31:4, 11073, 130, 1985723, 39,
13:13:31:4, 11074, 128, 2017800, 39,
13:13:31:4, 11075, 167, 2318199, 39,
13:13:31:4, 11076, 128, 2010258, 39,
13:13:31:5, 11077, 110, 1779138, 1,
13:13:31:5, 11078, 126, 2040016, 39,
13:13:31:5, 11079, 172, 2473912, 39,
13:13:31:5, 11080, 154, 2380076, 39,
13:13:31:5, 11081, 168, 2501166, 39,
13:13:31:5, 11082, 136, 2077099, 39,
13:13:31:5, 11083, 126, 1987429, 39,
13:13:31:5, 11084, 128, 1874059, 39,
13:13:31:5, 11085, 128, 2298033, 39,
13:13:31:5, 11086, 111, 2012930, 39,
13:13:31:6, 11087, 130, 2070484, 39,
13:13:31:6, 11088, 119, 1925214, 39,
13:13:31:6, 11089, 123, 2018370, 39,
13:13:31:6, 11090, 118, 2081302, 39,
13:13:31:6, 11091, 169, 2298498, 39,
13:13:31:6, 11092, 179, 2560233, 39,
13:13:31:6, 11093, 124, 2050002, 39,
13:13:31:6, 11094, 126, 2199933, 39,
13:13:31:6, 11095, 118, 1983748, 39,
13:13:31:7, 11096, 125, 1969986, 39,
13:13:31:7, 11097, 129, 1931059, 39,
13:13:31:7, 11098, 120, 1992497, 39,
13:13:31:7, 11099, 107, 1868091, 39,
13:13:31:7, 11100, 134, 1995008, 39,
13:13:31:7, 11101, 109, 1963607, 39,
13:13:31:7, 11102, 129, 2047523, 39,
13:13:31:7, 11103, 98, 1845500, 39,
13:13:31:7, 11104, 134, 2062863, 39,
13:13:31:7, 11105, 107, 2041232, 39,
13:13:31:8, 11106, 207, 2458720, 39,
13:13:31:8, 11107, 196, 2990709, 39,
13:13:31:8, 11108, 192, 2620516, 39,
13:13:31:8, 11109, 131, 2193580, 39,
13:13:31:8, 11110, 125, 2113140, 39,
13:13:31:8, 11111, 107, 2006412, 39,
13:13:31:8, 11112, 103, 1999309, 39,
13:13:31:8, 11113, 143, 2096761, 39,
13:13:31:8, 11114, 128, 2106738, 39,
13:13:31:8, 11115, 160, 2230511, 39,
13:13:31:9, 11116, 204, 2537988, 39,
13:13:31:9, 11117, 132, 2235847, 39,
13:13:31:9, 11118, 121, 1903889, 39,
13:13:31:9, 11119, 115, 1991666, 39,
13:13:31:9, 11120, 103, 1929111, 39,
13:13:31:9, 11121, 103, 1901286, 39,
13:13:31:9, 11122, 100, 1884765, 39,
13:13:31:9, 11123, 104, 1899276, 39,
13:13:31:9, 11124, 172, 2308458, 39,
13:13:31:9, 11125, 122, 2157606, 39,
13:13:32:0, 11126, 116, 2043881, 39,
13:13:32:0, 11127, 222, 2671276, 39,
13:13:32:0, 11128, 138, 2764988, 39,
13:13:32:0, 11129, 130, 2264419, 39,
13:13:32:0, 11130, 104, 2009252, 39,
13:13:32:0, 11131, 112, 1984235, 39,
13:13:32:0, 11132, 132, 2053035, 39,
13:13:32:0, 11133, 148, 2405969, 39,
13:13:32:0, 11134, 109, 1951011, 39,
13:13:32:0, 11135, 163, 2493938, 39,
13:13:32:1, 11136, 125, 2033245, 39,
13:13:32:1, 11137, 112, 2057308, 39,
13:13:32:1, 11138, 148, 1912222, 39,
13:13:32:1, 11139, 92, 1767261, 1,
13:13:32:1, 11140, 157, 1983170, 39,
13:13:32:1, 11141, 147, 2052196, 39,
13:13:32:1, 11142, 195, 2782967, 39,
13:13:32:1, 11143, 99, 1870746, 39,
13:13:32:1, 11144, 96, 1882399, 39,
13:13:32:1, 11145, 150, 2295939, 39,
13:13:32:1, 11146, 115, 2081019, 39,
13:13:32:2, 11147, 120, 2182464, 39,
13:13:32:2, 11148, 107, 1868665, 39,
13:13:32:2, 11149, 112, 1936161, 39,
13:13:32:2, 11150, 106, 2124650, 39,
13:13:32:2, 11151, 140, 2356505, 39,
13:13:32:2, 11152, 137, 2023980, 39,
13:13:32:2, 11153, 131, 2231675, 39,
13:13:32:2, 11154, 146, 2317212, 39,
13:13:32:2, 11155, 145, 2250342, 39,
13:13:32:2, 11156, 167, 2226589, 39,
13:13:32:3, 11157, 185, 2400250, 39,
13:13:32:3, 11158, 144, 1937386, 39,
13:13:32:3, 11159, 125, 1929001, 39,
13:13:32:3, 11160, 195, 2171114, 39,
13:13:32:3, 11161, 187, 2296825, 39,
13:13:32:3, 11162, 102, 1812456, 39,
13:13:32:3, 11163, 98, 1808387, 39,
13:13:32:3, 11164, 134, 1967690, 39,
13:13:32:3, 11165, 114, 2028075, 39,
13:13:32:3, 11166, 475, 4297220, 39,
13:13:32:4, 11167, 229, 3002012, 39,
13:13:32:4, 11168, 125, 1962277, 39,
13:13:32:4, 11169, 126, 2025320, 39,
13:13:32:4, 11170, 107, 1971300, 39,
13:13:32:4, 11171, 307, 3073034, 39,
13:13:32:4, 11172, 113, 1974192, 39,
13:13:32:4, 11173, 132, 2028301, 39,
13:13:32:4, 11174, 130, 2221983, 39,
13:13:32:4, 11175, 134, 2038744, 39,
13:13:32:4, 11176, 110, 1976248, 39,
13:13:32:5, 11177, 118, 2101050, 39,
13:13:32:5, 11178, 143, 2234309, 39,
13:13:32:5, 11179, 129, 1962288, 39,
13:13:32:5, 11180, 118, 1945038, 39,
13:13:32:5, 11181, 202, 2483801, 39,
13:13:32:5, 11182, 122, 2056501, 39,
13:13:32:5, 11183, 159, 2372188, 39,
13:13:32:5, 11184, 150, 2352966, 39,
13:13:32:5, 11185, 117, 1984657, 39,
13:13:32:6, 11186, 112, 2059023, 39,
13:13:32:6, 11187, 109, 2034580, 39,
13:13:32:6, 11188, 129, 2225340, 39,
13:13:32:6, 11189, 99, 1999931, 39,
13:13:32:6, 11190, 125, 2122593, 39,
13:13:32:6, 11191, 124, 2061462, 39,
13:13:32:6, 11192, 121, 2165855, 39,
13:13:32:6, 11193, 128, 2002947, 39,
13:13:32:6, 11194, 121, 2169531, 39,
13:13:32:6, 11195, 132, 2127051, 39,
13:13:32:6, 11196, 124, 2248835, 39,
13:13:32:7, 11197, 114, 2023982, 39,
13:13:32:7, 11198, 153, 2139205, 39,
13:13:32:7, 11199, 109, 2160424, 39,
13:13:32:7, 11200, 126, 2047540, 39,
13:13:32:7, 11201, 161, 2296605, 39,
13:13:32:7, 11202, 156, 2378097, 39,
13:13:32:7, 11203, 112, 1979623, 39,
13:13:32:7, 11204, 117, 1851213, 39,
13:13:32:7, 11205, 107, 1975781, 39,
13:13:32:7, 11206, 143, 2221546, 39,
13:13:32:8, 11207, 126, 1978969, 39,
13:13:32:8, 11208, 115, 1899351, 39,
13:13:32:8, 11209, 111, 2069436, 39,
13:13:32:8, 11210, 101, 1868968, 39,
13:13:32:8, 11211, 361, 3844937, 39,
13:13:32:8, 11212, 165, 2419875, 39,
13:13:32:8, 11213, 124, 2011966, 39,
13:13:32:8, 11214, 103, 1944168, 39,
13:13:32:8, 11215, 151, 2246011, 39,
13:13:32:8, 11216, 161, 2057034, 39,
13:13:32:9, 11217, 144, 2330948, 39,
13:13:32:9, 11218, 115, 1877236, 39,
13:13:32:9, 11219, 107, 1935520, 39,
13:13:32:9, 11220, 193, 2278590, 39,
13:13:32:9, 11221, 132, 1930877, 39,
13:13:32:9, 11222, 103, 1955485, 39,
13:13:32:9, 11223, 111, 1847209, 39,
13:13:32:9, 11224, 156, 2018483, 39,
13:13:32:9, 11225, 146, 2645416, 39,
13:13:33:0, 11226, 174, 2554231, 39,
13:13:33:0, 11227, 143, 2488485, 39,
13:13:33:0, 11228, 111, 1898950, 39,
13:13:33:0, 11229, 145, 2216343, 39,
13:13:33:0, 11230, 148, 2333655, 39,
13:13:33:0, 11231, 121, 2202875, 39,
13:13:33:0, 11232, 113, 1868527, 39,
13:13:33:0, 11233, 134, 2150059, 39,
13:13:33:0, 11234, 108, 1964817, 39,
13:13:33:0, 11235, 113, 2118921, 39,
13:13:33:1, 11236, 110, 2122111, 39,
13:13:33:1, 11237, 111, 1882597, 39,
13:13:33:1, 11238, 120, 2031817, 39,
13:13:33:1, 11239, 115, 1957588, 39,
13:13:33:1, 11240, 146, 2117937, 39,
13:13:33:1, 11241, 129, 2190065, 39,
13:13:33:1, 11242, 123, 2118803, 39,
13:13:33:1, 11243, 98, 1874459, 39,
13:13:33:1, 11244, 109, 2041054, 39,
13:13:33:1, 11245, 128, 1937537, 39,
13:13:33:2, 11246, 156, 2169138, 39,
13:13:33:2, 11247, 126, 2270171, 39,
13:13:33:2, 11248, 144, 2058767, 39,
13:13:33:2, 11249, 160, 2368810, 39,
13:13:33:2, 11250, 200, 2565737, 39,
13:13:33:2, 11251, 124, 2082407, 39,
13:13:33:2, 11252, 151, 2337734, 39,
13:13:33:2, 11253, 123, 2205624, 39,
13:13:33:2, 11254, 116, 1937484, 39,
13:13:33:2, 11255, 136, 2098497, 39,
13:13:33:2, 11256, 117, 2104396, 39,
13:13:33:3, 11257, 156, 2665744, 39,
13:13:33:3, 11258, 181, 2531117, 39,
13:13:33:3, 11259, 134, 2228086, 39,
13:13:33:3, 11260, 140, 2330158, 39,
13:13:33:3, 11261, 105, 1835800, 39,
13:13:33:3, 11262, 126, 1990108, 39,
13:13:33:3, 11263, 115, 1922891, 39,
13:13:33:3, 11264, 142, 2155948, 39,
13:13:33:3, 11265, 131, 2075949, 39,
13:13:33:4, 11266, 115, 2128124, 39,
13:13:33:4, 11267, 116, 1978533, 39,
13:13:33:4, 11268, 103, 1909279, 39,
13:13:33:4, 11269, 100, 1913384, 39,
13:13:33:4, 11270, 123, 2030187, 39,
13:13:33:4, 11271, 179, 2409530, 39,
13:13:33:4, 11272, 106, 1862264, 39,
13:13:33:4, 11273, 207, 2217704, 39,
13:13:33:4, 11274, 146, 2311818, 39,
13:13:33:4, 11275, 110, 2122736, 39,
13:13:33:5, 11276, 189, 2261477, 39,
13:13:33:5, 11277, 148, 2413484, 39,
13:13:33:5, 11278, 104, 2087622, 39,
13:13:33:5, 11279, 99, 1935769, 39,
13:13:33:5, 11280, 114, 2032990, 39,
13:13:33:5, 11281, 121, 1970055, 39,
13:13:33:5, 11282, 104, 1884722, 39,
13:13:33:5, 11283, 106, 1821439, 39,
13:13:33:5, 11284, 195, 2284492, 39,
13:13:33:5, 11285, 141, 2848321, 39,
13:13:33:5, 11286, 122, 2206986, 39,
13:13:33:6, 11287, 114, 2150165, 39,
13:13:33:6, 11288, 190, 2234953, 39,
13:13:33:6, 11289, 134, 2285092, 39,
13:13:33:6, 11290, 121, 2211531, 39,
13:13:33:6, 11291, 134, 2110282, 39,
13:13:33:6, 11292, 109, 2047719, 39,
13:13:33:6, 11293, 123, 2079680, 39,
13:13:33:6, 11294, 107, 2024397, 39,
13:13:33:6, 11295, 128, 2236700, 39,
13:13:33:6, 11296, 107, 1899993, 39,
13:13:33:7, 11297, 103, 1848379, 39,
13:13:33:7, 11298, 167, 2228723, 39,
13:13:33:7, 11299, 116, 1912443, 39,
13:13:33:7, 11300, 121, 2156903, 39,
13:13:33:7, 11301, 112, 1731316, 1,
13:13:33:7, 11302, 149, 2245329, 39,
13:13:33:7, 11303, 148, 2264843, 39,
13:13:33:7, 11304, 168, 2637560, 39,
13:13:33:7, 11305, 133, 2271641, 39,
13:13:33:8, 11306, 134, 2393570, 39,
13:13:33:8, 11307, 111, 1908896, 39,
13:13:33:8, 11308, 117, 1976837, 39,
13:13:33:8, 11309, 106, 1988745, 39,
13:13:33:8, 11310, 109, 2077468, 39,
13:13:33:8, 11311, 203, 2375047, 39,
13:13:33:8, 11312, 109, 1853480, 39,
13:13:33:8, 11313, 106, 1960822, 39,
13:13:33:8, 11314, 110, 1924708, 39,
13:13:33:8, 11315, 110, 1874907, 39,
13:13:33:9, 11316, 131, 2198035, 39,
13:13:33:9, 11317, 249, 2734299, 39,
13:13:33:9, 11318, 99, 1890392, 39,
13:13:33:9, 11319, 105, 1902637, 39,
13:13:33:9, 11320, 92, 1785252, 1,
13:13:33:9, 11321, 104, 1866384, 39,
13:13:33:9, 11322, 102, 1857232, 39,
13:13:33:9, 11323, 246, 2856673, 39,
13:13:33:9, 11324, 213, 2844961, 39,
13:13:33:9, 11325, 134, 2226064, 39,
13:13:33:9, 11326, 116, 2002496, 39,
13:13:34:0, 11327, 134, 2099324, 39,
13:13:34:0, 11328, 124, 2144675, 39,
13:13:34:0, 11329, 110, 1906042, 39,
13:13:34:0, 11330, 133, 2017403, 39,
13:13:34:0, 11331, 163, 2672436, 39,
13:13:34:0, 11332, 140, 2315070, 39,
13:13:34:0, 11333, 160, 2476058, 39,
13:13:34:0, 11334, 189, 2436493, 39,
13:13:34:0, 11335, 144, 2179338, 39,
13:13:34:0, 11336, 118, 2047016, 39,
13:13:34:1, 11337, 139, 2205592, 39,
13:13:34:1, 11338, 117, 1919901, 39,
13:13:34:1, 11339, 144, 2174642, 39,
13:13:34:1, 11340, 101, 1933030, 39,
13:13:34:1, 11341, 117, 2051007, 39,
13:13:34:1, 11342, 103, 1992644, 39,
13:13:34:1, 11343, 131, 1939849, 39,
13:13:34:1, 11344, 106, 1914924, 39,
13:13:34:1, 11345, 120, 2000988, 39,
13:13:34:2, 11346, 136, 2225720, 39,
13:13:34:2, 11347, 122, 1898056, 39,
13:13:34:2, 11348, 151, 2101973, 39,
13:13:34:2, 11349, 99, 2001154, 39,
13:13:34:2, 11350, 157, 2139303, 39,
13:13:34:2, 11351, 118, 2138575, 39,
13:13:34:2, 11352, 141, 2341181, 39,
13:13:34:2, 11353, 118, 2120573, 39,
13:13:34:2, 11354, 118, 1972432, 39,
13:13:34:2, 11355, 112, 1971325, 39,
13:13:34:2, 11356, 111, 1993797, 39,
13:13:34:3, 11357, 112, 1965427, 39,
13:13:34:3, 11358, 116, 1929551, 39,
13:13:34:3, 11359, 162, 2256371, 39,
13:13:34:3, 11360, 212, 3127322, 39,
13:13:34:3, 11361, 120, 2012390, 39,
13:13:34:3, 11362, 107, 1904577, 39,
13:13:34:3, 11363, 112, 2175232, 39,
13:13:34:3, 11364, 107, 1894364, 39,
13:13:34:3, 11365, 143, 2248457, 39,
13:13:34:3, 11366, 128, 1977955, 39,
13:13:34:4, 11367, 121, 2022939, 39,
13:13:34:4, 11368, 121, 1989808, 39,
13:13:34:4, 11369, 123, 1986251, 39,
13:13:34:4, 11370, 109, 1897220, 39,
13:13:34:4, 11371, 124, 2064482, 39,
13:13:34:4, 11372, 117, 2034261, 39,
13:13:34:4, 11373, 154, 2442594, 39,
13:13:34:4, 11374, 106, 2047418, 39,
13:13:34:4, 11375, 153, 2195077, 39,
13:13:34:4, 11376, 111, 2161211, 39,
13:13:34:5, 11377, 131, 2016136, 39,
13:13:34:5, 11378, 161, 2392437, 39,
13:13:34:5, 11379, 175, 2547776, 39,
13:13:34:5, 11380, 135, 2099103, 39,
13:13:34:5, 11381, 109, 2000665, 39,
13:13:34:5, 11382, 115, 1857111, 39,
13:13:34:5, 11383, 118, 2083508, 39,
13:13:34:5, 11384, 90, 1916285, 39,
13:13:34:5, 11385, 161, 2210744, 39,
13:13:34:6, 11386, 145, 1990193, 39,
13:13:34:6, 11387, 113, 1937565, 39,
13:13:34:6, 11388, 131, 2015146, 39,
13:13:34:6, 11389, 127, 2040760, 39,
13:13:34:6, 11390, 123, 2006720, 39,
13:13:34:6, 11391, 112, 2112587, 39,
13:13:34:6, 11392, 141, 2011670, 39,
13:13:34:6, 11393, 122, 2020477, 39,
13:13:34:6, 11394, 107, 1899186, 39,
13:13:34:6, 11395, 120, 2078999, 39,
13:13:34:7, 11396, 119, 1953457, 39,
13:13:34:7, 11397, 143, 2131650, 39,
13:13:34:7, 11398, 97, 1761832, 1,
13:13:34:7, 11399, 230, 2074031, 39,
13:13:34:7, 11400, 231, 2819277, 39,
13:13:34:7, 11401, 115, 1922788, 39,
13:13:34:7, 11402, 133, 2151933, 39,
13:13:34:7, 11403, 118, 2045772, 39,
13:13:34:7, 11404, 108, 1943396, 39,
13:13:34:7, 11405, 135, 2294830, 39,
13:13:34:7, 11406, 153, 2638931, 39,
13:13:34:8, 11407, 216, 3213804, 39,
13:13:34:8, 11408, 154, 2411153, 39,
13:13:34:8, 11409, 132, 2057494, 39,
13:13:34:8, 11410, 115, 2002329, 39,
13:13:34:8, 11411, 104, 2004945, 39,
13:13:34:8, 11412, 118, 2111016, 39,
13:13:34:8, 11413, 107, 1948827, 39,
13:13:34:8, 11414, 120, 2317327, 39,
13:13:34:8, 11415, 136, 2308439, 39,
13:13:34:8, 11416, 109, 2100135, 39,
13:13:34:9, 11417, 112, 1863464, 39,
13:13:34:9, 11418, 109, 2067097, 39,
13:13:34:9, 11419, 110, 1891099, 39,
13:13:34:9, 11420, 139, 2153902, 39,
13:13:34:9, 11421, 99, 2000260, 39,
13:13:34:9, 11422, 138, 2116240, 39,
13:13:34:9, 11423, 108, 1989013, 39,
13:13:34:9, 11424, 108, 1914854, 39,
13:13:34:9, 11425, 157, 2167374, 39,
13:13:35:0, 11426, 120, 2227771, 39,
13:13:35:0, 11427, 167, 2434684, 39,
13:13:35:0, 11428, 109, 1963983, 39,
13:13:35:0, 11429, 113, 1846457, 39,
13:13:35:0, 11430, 178, 2349750, 39,
13:13:35:0, 11431, 185, 2855334, 39,
13:13:35:0, 11432, 155, 2220152, 39,
13:13:35:0, 11433, 130, 2015454, 39,
13:13:35:0, 11434, 112, 2068476, 39,
13:13:35:0, 11435, 139, 2134561, 39,
13:13:35:1, 11436, 109, 2061059, 39,
13:13:35:1, 11437, 113, 1864879, 39,
13:13:35:1, 11438, 107, 1832549, 39,
13:13:35:1, 11439, 161, 2026092, 39,
13:13:35:1, 11440, 132, 2142924, 39,
13:13:35:1, 11441, 225, 3122055, 39,
13:13:35:1, 11442, 111, 2124724, 39,
13:13:35:1, 11443, 105, 1886999, 39,
13:13:35:1, 11444, 212, 2499524, 39,
13:13:35:1, 11445, 151, 1976559, 39,
13:13:35:1, 11446, 197, 2679382, 39,
13:13:35:2, 11447, 120, 2162836, 39,
13:13:35:2, 11448, 131, 2013007, 39,
13:13:35:2, 11449, 144, 2395221, 39,
13:13:35:2, 11450, 124, 1985579, 39,
13:13:35:2, 11451, 118, 1991421, 39,
13:13:35:2, 11452, 125, 2012754, 39,
13:13:35:2, 11453, 117, 2034522, 39,
13:13:35:2, 11454, 154, 2393691, 39,
13:13:35:2, 11455, 179, 2441933, 39,
13:13:35:2, 11456, 131, 2246781, 39,
13:13:35:3, 11457, 97, 1820446, 1,
13:13:35:3, 11458, 96, 1844365, 39,
13:13:35:3, 11459, 124, 2158707, 39,
13:13:35:3, 11460, 124, 2111637, 39,
13:13:35:3, 11461, 115, 1987306, 39,
13:13:35:3, 11462, 118, 2013225, 39,
13:13:35:3, 11463, 122, 1938440, 39,
13:13:35:3, 11464, 110, 2078868, 39,
13:13:35:3, 11465, 139, 2004071, 39,
13:13:35:4, 11466, 153, 2072533, 39,
13:13:35:4, 11467, 120, 1933677, 39,
13:13:35:4, 11468, 118, 2229759, 39,
13:13:35:4, 11469, 138, 2110040, 39,
13:13:35:4, 11470, 104, 1930895, 39,
13:13:35:4, 11471, 151, 2073398, 39,
13:13:35:4, 11472, 102, 1887937, 39,
13:13:35:4, 11473, 129, 2142376, 39,
13:13:35:4, 11474, 173, 2444087, 39,
13:13:35:4, 11475, 161, 2505877, 39,
13:13:35:5, 11476, 130, 2004424, 39,
13:13:35:5, 11477, 111, 2000963, 39,
13:13:35:5, 11478, 131, 2000624, 39,
13:13:35:5, 11479, 128, 1907290, 39,
13:13:35:5, 11480, 168, 2374464, 39,
13:13:35:5, 11481, 168, 2734776, 39,
13:13:35:5, 11482, 167, 2443638, 39,
13:13:35:5, 11483, 131, 2161339, 39,
13:13:35:5, 11484, 156, 2247292, 39,
13:13:35:5, 11485, 128, 2229271, 39,
13:13:35:5, 11486, 98, 1972756, 39,
13:13:35:6, 11487, 123, 2111974, 39,
13:13:35:6, 11488, 125, 1960455, 39,
13:13:35:6, 11489, 139, 2276469, 39,
13:13:35:6, 11490, 136, 1982169, 39,
13:13:35:6, 11491, 117, 1969964, 39,
13:13:35:6, 11492, 123, 2093649, 39,
13:13:35:6, 11493, 112, 2041957, 39,
13:13:35:6, 11494, 133, 1883312, 39,
13:13:35:6, 11495, 118, 2069131, 39,
13:13:35:6, 11496, 105, 1870214, 39,
13:13:35:7, 11497, 105, 2005110, 39,
13:13:35:7, 11498, 104, 1819252, 39,
13:13:35:7, 11499, 107, 2032634, 39,
13:13:35:7, 11500, 126, 2136435, 39,
13:13:35:7, 11501, 125, 2157332, 39,
13:13:35:7, 11502, 124, 2192294, 39,
13:13:35:7, 11503, 106, 1944082, 39,
13:13:35:7, 11504, 103, 1943305, 39,
13:13:35:7, 11505, 132, 2206118, 39,
13:13:35:8, 11506, 159, 2084230, 39,
13:13:35:8, 11507, 119, 2026622, 39,
13:13:35:8, 11508, 200, 2590664, 39,
13:13:35:8, 11509, 173, 2469463, 39,
13:13:35:8, 11510, 126, 2360984, 39,
13:13:35:8, 11511, 125, 2137010, 39,
13:13:35:8, 11512, 171, 2231175, 39,
13:13:35:8, 11513, 128, 2001981, 39,
13:13:35:8, 11514, 118, 2147519, 39,
13:13:35:8, 11515, 103, 2017598, 39,
13:13:35:9, 11516, 118, 1942774, 39,
13:13:35:9, 11517, 129, 1993101, 39,
13:13:35:9, 11518, 96, 1901684, 39,
13:13:35:9, 11519, 182, 2607870, 39,
13:13:35:9, 11520, 145, 2476034, 39,
13:13:35:9, 11521, 112, 1951855, 39,
13:13:35:9, 11522, 109, 1996582, 39,
13:13:35:9, 11523, 166, 2292292, 39,
13:13:35:9, 11524, 159, 2673013, 39,
13:13:35:9, 11525, 141, 2242951, 39,
13:13:35:9, 11526, 149, 2350797, 39,
13:13:36:0, 11527, 134, 2368197, 39,
13:13:36:0, 11528, 165, 2560298, 39,
13:13:36:0, 11529, 176, 2490951, 39,
13:13:36:0, 11530, 164, 2224860, 39,
13:13:36:0, 11531, 118, 1950374, 39,
13:13:36:0, 11532, 125, 2195104, 39,
13:13:36:0, 11533, 118, 2093325, 39,
13:13:36:0, 11534, 110, 1830288, 39,
13:13:36:0, 11535, 108, 1788448, 1,
13:13:36:0, 11536, 131, 2172887, 39,
13:13:36:1, 11537, 110, 1957705, 39,
13:13:36:1, 11538, 154, 2564947, 39,
13:13:36:1, 11539, 167, 2360518, 39,
13:13:36:1, 11540, 114, 2131080, 39,
13:13:36:1, 11541, 135, 2094358, 39,
13:13:36:1, 11542, 112, 1923027, 39,
13:13:36:1, 11543, 132, 1992598, 39,
13:13:36:1, 11544, 112, 1961848, 39,
13:13:36:1, 11545, 217, 3181957, 39,
13:13:36:2, 11546, 167, 2079569, 39,
13:13:36:2, 11547, 129, 2044575, 39,
13:13:36:2, 11548, 99, 1882616, 39,
13:13:36:2, 11549, 155, 2276984, 39,
13:13:36:2, 11550, 130, 2010476, 39,
