21/06/11/ 13:10:26
Gain= 20dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:10:59:0, 3259, 271, 4547875, 39,
13:10:59:0, 3260, 257, 4538286, 39,
13:10:59:0, 3261, 347, 4977752, 39,
13:10:59:0, 3262, 247, 4492886, 39,
13:10:59:0, 3263, 250, 4322395, 39,
13:10:59:0, 3264, 283, 4379988, 39,
13:10:59:1, 3265, 281, 4727181, 39,
13:10:59:1, 3266, 248, 4494012, 39,
13:10:59:1, 3267, 262, 4619107, 39,
13:10:59:1, 3268, 254, 4509953, 39,
13:10:59:1, 3269, 241, 4451538, 39,
13:10:59:1, 3270, 278, 4413741, 39,
13:10:59:1, 3271, 245, 4379781, 39,
13:10:59:1, 3272, 224, 4233322, 39,
13:10:59:1, 3273, 244, 4379445, 39,
13:10:59:1, 3274, 195, 4112524, 39,
13:10:59:2, 3275, 271, 3978176, 39,
13:10:59:2, 3276, 245, 4461156, 39,
13:10:59:2, 3277, 209, 4129085, 39,
13:10:59:2, 3278, 223, 4418915, 39,
13:10:59:2, 3279, 243, 4332536, 39,
13:10:59:2, 3280, 242, 4242916, 39,
13:10:59:2, 3281, 243, 4267261, 39,
13:10:59:2, 3282, 280, 4669350, 39,
13:10:59:2, 3283, 240, 4256753, 39,
13:10:59:3, 3284, 251, 4419770, 39,
13:10:59:3, 3285, 214, 4369720, 39,
13:10:59:3, 3286, 247, 4277863, 39,
13:10:59:3, 3287, 233, 4306922, 39,
13:10:59:3, 3288, 323, 4612451, 39,
13:10:59:3, 3289, 247, 4267686, 39,
13:10:59:3, 3290, 247, 4302810, 39,
13:10:59:3, 3291, 254, 4538710, 39,
13:10:59:3, 3292, 293, 4492616, 39,
13:10:59:3, 3293, 252, 4476995, 39,
13:10:59:4, 3294, 264, 4646318, 39,
13:10:59:4, 3295, 275, 4657167, 39,
13:10:59:4, 3296, 234, 4507674, 39,
13:10:59:4, 3297, 231, 4529773, 39,
13:10:59:4, 3298, 246, 4521482, 39,
13:10:59:4, 3299, 286, 4765718, 39,
13:10:59:4, 3300, 322, 5171353, 39,
13:10:59:4, 3301, 361, 4714907, 39,
13:10:59:4, 3302, 358, 4997045, 39,
13:10:59:4, 3303, 236, 4222012, 39,
13:10:59:5, 3304, 242, 4250791, 39,
13:10:59:5, 3305, 292, 4275367, 39,
13:10:59:5, 3306, 245, 4329751, 39,
13:10:59:5, 3307, 238, 4036137, 39,
13:10:59:5, 3308, 264, 4619977, 39,
13:10:59:5, 3309, 256, 4217032, 39,
13:10:59:5, 3310, 231, 4135017, 39,
13:10:59:5, 3311, 253, 4526078, 39,
13:10:59:5, 3312, 300, 4490603, 39,
13:10:59:5, 3313, 252, 4075557, 39,
13:10:59:6, 3314, 228, 4457501, 39,
13:10:59:6, 3315, 224, 4438343, 39,
13:10:59:6, 3316, 243, 4585297, 39,
13:10:59:6, 3317, 287, 4735558, 39,
13:10:59:6, 3318, 247, 4562355, 39,
13:10:59:6, 3319, 247, 4490010, 39,
13:10:59:6, 3320, 302, 5085155, 39,
13:10:59:6, 3321, 329, 5286361, 39,
13:10:59:6, 3322, 249, 4404070, 39,
13:10:59:6, 3323, 251, 4331688, 39,
13:10:59:7, 3324, 229, 4351225, 39,
13:10:59:7, 3325, 242, 4645087, 39,
13:10:59:7, 3326, 226, 4286894, 39,
13:10:59:7, 3327, 225, 4180167, 39,
13:10:59:7, 3328, 212, 4094926, 39,
13:10:59:7, 3329, 268, 4411873, 39,
13:10:59:7, 3330, 212, 4279348, 39,
13:10:59:7, 3331, 218, 4150557, 39,
13:10:59:7, 3332, 295, 4186644, 39,
13:10:59:7, 3333, 262, 4259949, 39,
13:10:59:8, 3334, 244, 4461700, 39,
13:10:59:8, 3335, 270, 4164038, 39,
13:10:59:8, 3336, 253, 4435085, 39,
13:10:59:8, 3337, 278, 4334606, 39,
13:10:59:8, 3338, 331, 4520578, 39,
13:10:59:8, 3339, 295, 4552130, 39,
13:10:59:8, 3340, 256, 4296111, 39,
13:10:59:8, 3341, 266, 4448868, 39,
13:10:59:8, 3342, 269, 4330333, 39,
13:10:59:8, 3343, 222, 4590749, 39,
13:10:59:8, 3344, 230, 4463084, 39,
13:10:59:9, 3345, 269, 4203760, 39,
13:10:59:9, 3346, 277, 4597170, 39,
13:10:59:9, 3347, 260, 4371372, 39,
13:10:59:9, 3348, 289, 4694409, 39,
13:10:59:9, 3349, 275, 5034016, 39,
13:10:59:9, 3350, 321, 5106295, 39,
13:10:59:9, 3351, 241, 4439814, 39,
13:10:59:9, 3352, 269, 4442487, 39,
13:10:59:9, 3353, 293, 4458347, 39,
13:10:59:9, 3354, 240, 4271551, 39,
13:11:00:0, 3355, 271, 4470260, 39,
13:11:00:0, 3356, 242, 4391954, 39,
13:11:00:0, 3357, 245, 4245576, 39,
13:11:00:0, 3358, 278, 4243087, 39,
13:11:00:0, 3359, 259, 4343964, 39,
13:11:00:0, 3360, 236, 4219110, 39,
13:11:00:0, 3361, 217, 4241542, 39,
13:11:00:0, 3362, 260, 4323349, 39,
13:11:00:0, 3363, 244, 4237662, 39,
13:11:00:0, 3364, 223, 4353911, 39,
13:11:00:1, 3365, 223, 4400043, 39,
13:11:00:1, 3366, 236, 4449031, 39,
13:11:00:1, 3367, 266, 4489669, 39,
13:11:00:1, 3368, 237, 4245582, 39,
13:11:00:1, 3369, 308, 4512578, 39,
13:11:00:1, 3370, 259, 4478701, 39,
13:11:00:1, 3371, 234, 4300405, 39,
13:11:00:1, 3372, 247, 4541723, 39,
13:11:00:1, 3373, 226, 4494825, 39,
13:11:00:2, 3374, 248, 4473728, 39,
13:11:00:2, 3375, 280, 4319349, 39,
13:11:00:2, 3376, 284, 5520326, 78,
13:11:00:2, 3377, 283, 4617271, 39,
13:11:00:2, 3378, 275, 4811587, 39,
13:11:00:2, 3379, 219, 4271735, 39,
13:11:00:2, 3380, 219, 4118180, 39,
13:11:00:2, 3381, 276, 4439307, 39,
13:11:00:2, 3382, 262, 4453110, 39,
13:11:00:2, 3383, 245, 4429840, 39,
13:11:00:2, 3384, 240, 4360535, 39,
13:11:00:3, 3385, 216, 4150732, 39,
13:11:00:3, 3386, 242, 4171416, 39,
13:11:00:3, 3387, 265, 4372504, 39,
13:11:00:3, 3388, 265, 4432252, 39,
13:11:00:3, 3389, 251, 4160823, 39,
13:11:00:3, 3390, 264, 4306153, 39,
13:11:00:3, 3391, 227, 4190877, 39,
13:11:00:3, 3392, 333, 4619745, 39,
13:11:00:3, 3393, 284, 4599535, 39,
13:11:00:3, 3394, 246, 4502540, 39,
13:11:00:4, 3395, 252, 4375225, 39,
13:11:00:4, 3396, 282, 4414943, 39,
13:11:00:4, 3397, 308, 4642173, 39,
13:11:00:4, 3398, 346, 5835981, 78,
13:11:00:4, 3399, 248, 4447649, 39,
13:11:00:4, 3400, 273, 4293632, 39,
13:11:00:4, 3401, 289, 4644073, 39,
13:11:00:4, 3402, 276, 4705395, 39,
13:11:00:4, 3403, 252, 4294962, 39,
13:11:00:5, 3404, 276, 4469617, 39,
13:11:00:5, 3405, 287, 4807528, 39,
13:11:00:5, 3406, 227, 4423757, 39,
13:11:00:5, 3407, 346, 5236049, 39,
13:11:00:5, 3408, 266, 4590087, 39,
13:11:00:5, 3409, 224, 4355184, 39,
13:11:00:5, 3410, 229, 4275318, 39,
13:11:00:5, 3411, 233, 4102428, 39,
13:11:00:5, 3412, 223, 4426578, 39,
13:11:00:5, 3413, 246, 4381838, 39,
13:11:00:6, 3414, 240, 4102688, 39,
13:11:00:6, 3415, 255, 4209461, 39,
13:11:00:6, 3416, 215, 4091458, 39,
13:11:00:6, 3417, 249, 4119642, 39,
13:11:00:6, 3418, 249, 4433494, 39,
13:11:00:6, 3419, 302, 4988406, 39,
13:11:00:6, 3420, 276, 4142561, 39,
13:11:00:6, 3421, 264, 4536907, 39,
13:11:00:6, 3422, 290, 4241712, 39,
13:11:00:6, 3423, 248, 4441052, 39,
13:11:00:7, 3424, 233, 4277252, 39,
13:11:00:7, 3425, 228, 4691341, 39,
13:11:00:7, 3426, 239, 4362960, 39,
13:11:00:7, 3427, 237, 4687192, 39,
13:11:00:7, 3428, 295, 4608566, 39,
13:11:00:7, 3429, 233, 4517630, 39,
13:11:00:7, 3430, 261, 4399299, 39,
13:11:00:7, 3431, 229, 4427997, 39,
13:11:00:7, 3432, 289, 4809973, 39,
13:11:00:7, 3433, 249, 4542577, 39,
13:11:00:7, 3434, 258, 4478931, 39,
13:11:00:8, 3435, 276, 4307268, 39,
13:11:00:8, 3436, 272, 4397987, 39,
13:11:00:8, 3437, 250, 4490179, 39,
13:11:00:8, 3438, 242, 4558513, 39,
13:11:00:8, 3439, 251, 4222243, 39,
13:11:00:8, 3440, 248, 4185848, 39,
13:11:00:8, 3441, 240, 4116750, 39,
13:11:00:8, 3442, 223, 4268247, 39,
13:11:00:8, 3443, 297, 4358081, 39,
13:11:00:9, 3444, 248, 4566844, 39,
13:11:00:9, 3445, 288, 4452188, 39,
13:11:00:9, 3446, 286, 4293562, 39,
13:11:00:9, 3447, 242, 4145671, 39,
13:11:00:9, 3448, 294, 4734809, 39,
13:11:00:9, 3449, 276, 4939586, 39,
13:11:00:9, 3450, 271, 4251113, 39,
13:11:00:9, 3451, 265, 4460699, 39,
13:11:00:9, 3452, 363, 5700410, 78,
13:11:00:9, 3453, 266, 4712108, 39,
13:11:01:0, 3454, 281, 4854422, 39,
13:11:01:0, 3455, 282, 4431222, 39,
13:11:01:0, 3456, 254, 4317501, 39,
13:11:01:0, 3457, 258, 4358557, 39,
13:11:01:0, 3458, 258, 4305590, 39,
13:11:01:0, 3459, 256, 4410385, 39,
13:11:01:0, 3460, 292, 4547533, 39,
13:11:01:0, 3461, 256, 4342736, 39,
13:11:01:0, 3462, 256, 4518379, 39,
13:11:01:0, 3463, 277, 4696378, 39,
13:11:01:1, 3464, 256, 4466385, 39,
13:11:01:1, 3465, 266, 4302569, 39,
13:11:01:1, 3466, 233, 4418038, 39,
13:11:01:1, 3467, 223, 4300479, 39,
13:11:01:1, 3468, 212, 4126957, 39,
13:11:01:1, 3469, 237, 4256276, 39,
13:11:01:1, 3470, 239, 4271668, 39,
13:11:01:1, 3471, 230, 4309090, 39,
13:11:01:1, 3472, 239, 4391005, 39,
13:11:01:1, 3473, 250, 4173383, 39,
13:11:01:1, 3474, 240, 4059373, 39,
13:11:01:2, 3475, 244, 4342771, 39,
13:11:01:2, 3476, 249, 4351059, 39,
13:11:01:2, 3477, 282, 4520057, 39,
13:11:01:2, 3478, 247, 4341593, 39,
13:11:01:2, 3479, 314, 4928397, 39,
13:11:01:2, 3480, 239, 4452537, 39,
13:11:01:2, 3481, 315, 4859642, 39,
13:11:01:2, 3482, 287, 4586606, 39,
13:11:01:2, 3483, 269, 4308916, 39,
13:11:01:2, 3484, 302, 4666117, 39,
13:11:01:3, 3485, 272, 4557256, 39,
13:11:01:3, 3486, 230, 4204959, 39,
13:11:01:3, 3487, 249, 4295921, 39,
13:11:01:3, 3488, 283, 4539033, 39,
13:11:01:3, 3489, 240, 4252401, 39,
13:11:01:3, 3490, 233, 4278689, 39,
13:11:01:3, 3491, 275, 4356273, 39,
13:11:01:3, 3492, 307, 4643251, 39,
13:11:01:3, 3493, 221, 4374018, 39,
13:11:01:4, 3494, 239, 4430046, 39,
13:11:01:4, 3495, 222, 4362777, 39,
13:11:01:4, 3496, 230, 4256751, 39,
13:11:01:4, 3497, 256, 4314897, 39,
13:11:01:4, 3498, 227, 4072360, 39,
13:11:01:4, 3499, 222, 4169869, 39,
13:11:01:4, 3500, 283, 4451040, 39,
13:11:01:4, 3501, 244, 4357521, 39,
13:11:01:4, 3502, 250, 4433262, 39,
13:11:01:4, 3503, 260, 4616935, 39,
13:11:01:5, 3504, 297, 4441457, 39,
13:11:01:5, 3505, 316, 4765993, 39,
13:11:01:5, 3506, 255, 4404933, 39,
13:11:01:5, 3507, 298, 4980937, 39,
13:11:01:5, 3508, 277, 4320973, 39,
13:11:01:5, 3509, 275, 4528730, 39,
13:11:01:5, 3510, 220, 4273208, 39,
13:11:01:5, 3511, 255, 4406916, 39,
13:11:01:5, 3512, 477, 5703083, 78,
13:11:01:5, 3513, 223, 4552098, 39,
13:11:01:5, 3514, 298, 4746985, 39,
13:11:01:6, 3515, 385, 6376042, 78,
13:11:01:6, 3516, 259, 4879889, 39,
13:11:01:6, 3517, 271, 4328055, 39,
13:11:01:6, 3518, 267, 4467101, 39,
13:11:01:6, 3519, 341, 4554066, 39,
13:11:01:6, 3520, 212, 4193713, 39,
13:11:01:6, 3521, 256, 4434746, 39,
13:11:01:6, 3522, 271, 4457703, 39,
13:11:01:6, 3523, 241, 4407672, 39,
13:11:01:6, 3524, 269, 4171347, 39,
13:11:01:7, 3525, 237, 4203315, 39,
13:11:01:7, 3526, 256, 4560824, 39,
13:11:01:7, 3527, 206, 4250966, 39,
13:11:01:7, 3528, 310, 5018370, 39,
13:11:01:7, 3529, 285, 4456100, 39,
13:11:01:7, 3530, 250, 4315974, 39,
13:11:01:7, 3531, 225, 4349001, 39,
13:11:01:7, 3532, 229, 4203531, 39,
13:11:01:7, 3533, 240, 4357051, 39,
13:11:01:8, 3534, 251, 4267482, 39,
13:11:01:8, 3535, 239, 4291656, 39,
13:11:01:8, 3536, 239, 4286843, 39,
13:11:01:8, 3537, 284, 4649351, 39,
13:11:01:8, 3538, 231, 4535141, 39,
13:11:01:8, 3539, 272, 4759299, 39,
13:11:01:8, 3540, 272, 4585987, 39,
13:11:01:8, 3541, 258, 4661888, 39,
13:11:01:8, 3542, 270, 4703673, 39,
13:11:01:8, 3543, 322, 4586123, 39,
13:11:01:8, 3544, 233, 4291345, 39,
13:11:01:9, 3545, 280, 4289510, 39,
13:11:01:9, 3546, 261, 4501686, 39,
13:11:01:9, 3547, 233, 4461930, 39,
13:11:01:9, 3548, 247, 4291653, 39,
13:11:01:9, 3549, 278, 4617044, 39,
13:11:01:9, 3550, 224, 4372195, 39,
13:11:01:9, 3551, 317, 5145480, 39,
13:11:01:9, 3552, 254, 4327051, 39,
13:11:01:9, 3553, 237, 4178635, 39,
13:11:01:9, 3554, 232, 4739234, 39,
13:11:02:0, 3555, 283, 4259951, 39,
13:11:02:0, 3556, 262, 4363682, 39,
13:11:02:0, 3557, 261, 4369399, 39,
13:11:02:0, 3558, 317, 4836630, 39,
13:11:02:0, 3559, 309, 5061890, 39,
13:11:02:0, 3560, 259, 4886715, 39,
13:11:02:0, 3561, 294, 4544795, 39,
13:11:02:0, 3562, 255, 4372763, 39,
13:11:02:0, 3563, 215, 4548778, 39,
13:11:02:0, 3564, 335, 4470330, 39,
13:11:02:1, 3565, 270, 4721103, 39,
13:11:02:1, 3566, 247, 4491093, 39,
13:11:02:1, 3567, 270, 4352382, 39,
13:11:02:1, 3568, 264, 4525041, 39,
13:11:02:1, 3569, 275, 4470149, 39,
13:11:02:1, 3570, 237, 4289881, 39,
13:11:02:1, 3571, 253, 4366895, 39,
13:11:02:1, 3572, 276, 4503289, 39,
13:11:02:1, 3573, 270, 5029790, 39,
13:11:02:2, 3574, 240, 4527159, 39,
13:11:02:2, 3575, 269, 4732031, 39,
13:11:02:2, 3576, 234, 4404748, 39,
13:11:02:2, 3577, 261, 4627733, 39,
13:11:02:2, 3578, 267, 4425006, 39,
13:11:02:2, 3579, 230, 4339904, 39,
13:11:02:2, 3580, 247, 4300615, 39,
13:11:02:2, 3581, 229, 4135891, 39,
13:11:02:2, 3582, 250, 4457050, 39,
13:11:02:2, 3583, 236, 4294451, 39,
13:11:02:3, 3584, 264, 4654994, 39,
13:11:02:3, 3585, 289, 5001694, 39,
13:11:02:3, 3586, 275, 5048323, 39,
13:11:02:3, 3587, 260, 4440097, 39,
13:11:02:3, 3588, 284, 4405988, 39,
13:11:02:3, 3589, 294, 4292157, 39,
13:11:02:3, 3590, 251, 4477488, 39,
13:11:02:3, 3591, 327, 5717920, 78,
13:11:02:3, 3592, 259, 4839387, 39,
13:11:02:3, 3593, 238, 4316704, 39,
13:11:02:3, 3594, 253, 4580559, 39,
13:11:02:4, 3595, 261, 4586871, 39,
13:11:02:4, 3596, 223, 4347319, 39,
13:11:02:4, 3597, 287, 4933542, 39,
13:11:02:4, 3598, 264, 4566958, 39,
13:11:02:4, 3599, 260, 4527975, 39,
13:11:02:4, 3600, 281, 4329880, 39,
13:11:02:4, 3601, 229, 4218151, 39,
13:11:02:4, 3602, 236, 4265456, 39,
13:11:02:4, 3603, 275, 4392714, 39,
13:11:02:4, 3604, 225, 4132670, 39,
13:11:02:5, 3605, 250, 4127610, 39,
13:11:02:5, 3606, 243, 4330396, 39,
13:11:02:5, 3607, 246, 4255433, 39,
13:11:02:5, 3608, 231, 4270391, 39,
13:11:02:5, 3609, 239, 4329303, 39,
13:11:02:5, 3610, 233, 4254939, 39,
13:11:02:5, 3611, 233, 4239425, 39,
13:11:02:5, 3612, 259, 4434707, 39,
13:11:02:5, 3613, 236, 4409855, 39,
13:11:02:6, 3614, 274, 4591716, 39,
13:11:02:6, 3615, 294, 4649621, 39,
13:11:02:6, 3616, 245, 4575750, 39,
13:11:02:6, 3617, 286, 5033798, 39,
13:11:02:6, 3618, 289, 4470704, 39,
13:11:02:6, 3619, 231, 4315701, 39,
13:11:02:6, 3620, 286, 4373945, 39,
13:11:02:6, 3621, 457, 5214405, 78,
13:11:02:6, 3622, 408, 5842210, 78,
13:11:02:6, 3623, 305, 4418142, 39,
13:11:02:6, 3624, 345, 4341500, 39,
13:11:02:7, 3625, 272, 4725686, 39,
13:11:02:7, 3626, 287, 4934606, 39,
13:11:02:7, 3627, 283, 4397105, 39,
13:11:02:7, 3628, 246, 4269403, 39,
13:11:02:7, 3629, 266, 4494914, 39,
13:11:02:7, 3630, 234, 4318491, 39,
13:11:02:7, 3631, 261, 4401334, 39,
13:11:02:7, 3632, 245, 4420300, 39,
13:11:02:7, 3633, 247, 4216475, 39,
13:11:02:7, 3634, 264, 4280643, 39,
13:11:02:8, 3635, 239, 4297867, 39,
13:11:02:8, 3636, 247, 4292413, 39,
13:11:02:8, 3637, 245, 4368129, 39,
13:11:02:8, 3638, 219, 4202407, 39,
13:11:02:8, 3639, 290, 4311676, 39,
13:11:02:8, 3640, 270, 4866654, 39,
13:11:02:8, 3641, 291, 4879597, 39,
13:11:02:8, 3642, 258, 4789437, 39,
13:11:02:8, 3643, 248, 4215820, 39,
13:11:02:9, 3644, 308, 4465297, 39,
13:11:02:9, 3645, 227, 4221462, 39,
13:11:02:9, 3646, 291, 4476946, 39,
13:11:02:9, 3647, 284, 4678865, 39,
13:11:02:9, 3648, 270, 4842105, 39,
13:11:02:9, 3649, 281, 4454614, 39,
13:11:02:9, 3650, 227, 4353061, 39,
13:11:02:9, 3651, 258, 4404015, 39,
13:11:02:9, 3652, 297, 4790089, 39,
13:11:02:9, 3653, 248, 4458067, 39,
13:11:03:0, 3654, 276, 4603025, 39,
13:11:03:0, 3655, 295, 4667855, 39,
13:11:03:0, 3656, 386, 4916719, 39,
13:11:03:0, 3657, 302, 4860689, 39,
13:11:03:0, 3658, 276, 4266970, 39,
13:11:03:0, 3659, 293, 4517977, 39,
13:11:03:0, 3660, 233, 4292062, 39,
13:11:03:0, 3661, 275, 4055553, 39,
13:11:03:0, 3662, 229, 4226379, 39,
13:11:03:0, 3663, 250, 4345326, 39,
13:11:03:0, 3664, 391, 4559074, 39,
13:11:03:1, 3665, 405, 5473674, 78,
13:11:03:1, 3666, 253, 4720069, 39,
13:11:03:1, 3667, 245, 4469311, 39,
13:11:03:1, 3668, 269, 4356808, 39,
13:11:03:1, 3669, 240, 4538702, 39,
13:11:03:1, 3670, 254, 4326350, 39,
13:11:03:1, 3671, 330, 4453241, 39,
13:11:03:1, 3672, 278, 4512509, 39,
13:11:03:1, 3673, 245, 4521684, 39,
13:11:03:1, 3674, 274, 4687890, 39,
13:11:03:2, 3675, 237, 4432166, 39,
13:11:03:2, 3676, 247, 4338041, 39,
13:11:03:2, 3677, 266, 4517649, 39,
13:11:03:2, 3678, 272, 4695632, 39,
13:11:03:2, 3679, 229, 4373219, 39,
13:11:03:2, 3680, 255, 4194957, 39,
13:11:03:2, 3681, 357, 5044103, 39,
13:11:03:2, 3682, 257, 4452177, 39,
13:11:03:2, 3683, 237, 4373693, 39,
13:11:03:3, 3684, 270, 4407754, 39,
13:11:03:3, 3685, 291, 4498545, 39,
13:11:03:3, 3686, 259, 4418646, 39,
13:11:03:3, 3687, 300, 4813645, 39,
13:11:03:3, 3688, 258, 4643887, 39,
13:11:03:3, 3689, 253, 4512670, 39,
13:11:03:3, 3690, 260, 4491766, 39,
13:11:03:3, 3691, 233, 4044752, 39,
13:11:03:3, 3692, 226, 4224894, 39,
13:11:03:3, 3693, 289, 4671047, 39,
13:11:03:3, 3694, 269, 4465727, 39,
13:11:03:4, 3695, 267, 4457596, 39,
13:11:03:4, 3696, 314, 5211911, 39,
13:11:03:4, 3697, 199, 4239739, 39,
13:11:03:4, 3698, 233, 4280014, 39,
13:11:03:4, 3699, 260, 4290568, 39,
13:11:03:4, 3700, 225, 3976279, 39,
13:11:03:4, 3701, 223, 4303895, 39,
13:11:03:4, 3702, 275, 4818021, 39,
13:11:03:4, 3703, 290, 4392106, 39,
13:11:03:5, 3704, 311, 4625076, 39,
13:11:03:5, 3705, 259, 4522718, 39,
13:11:03:5, 3706, 295, 4447989, 39,
13:11:03:5, 3707, 301, 5486326, 78,
13:11:03:5, 3708, 289, 4618587, 39,
13:11:03:5, 3709, 227, 4425318, 39,
13:11:03:5, 3710, 287, 4365211, 39,
13:11:03:5, 3711, 259, 4339097, 39,
13:11:03:5, 3712, 247, 4378354, 39,
13:11:03:5, 3713, 233, 4420370, 39,
13:11:03:6, 3714, 291, 4757165, 39,
13:11:03:6, 3715, 254, 4150852, 39,
13:11:03:6, 3716, 223, 4375847, 39,
13:11:03:6, 3717, 222, 4259853, 39,
13:11:03:6, 3718, 236, 4276822, 39,
13:11:03:6, 3719, 260, 4412976, 39,
13:11:03:6, 3720, 275, 4453781, 39,
13:11:03:6, 3721, 229, 4201439, 39,
13:11:03:6, 3722, 258, 4821439, 39,
13:11:03:6, 3723, 292, 4330463, 39,
13:11:03:6, 3724, 272, 4420125, 39,
13:11:03:7, 3725, 234, 4347118, 39,
13:11:03:7, 3726, 249, 4556989, 39,
13:11:03:7, 3727, 265, 4603390, 39,
13:11:03:7, 3728, 263, 4207099, 39,
13:11:03:7, 3729, 307, 4199374, 39,
13:11:03:7, 3730, 269, 4447117, 39,
13:11:03:7, 3731, 238, 4364895, 39,
13:11:03:7, 3732, 256, 4560667, 39,
13:11:03:7, 3733, 262, 4463010, 39,
13:11:03:8, 3734, 250, 4621598, 39,
13:11:03:8, 3735, 228, 4234415, 39,
13:11:03:8, 3736, 350, 5195174, 39,
13:11:03:8, 3737, 304, 5040697, 39,
13:11:03:8, 3738, 231, 4469656, 39,
13:11:03:8, 3739, 287, 4649487, 39,
13:11:03:8, 3740, 260, 4415114, 39,
13:11:03:8, 3741, 264, 4452680, 39,
13:11:03:8, 3742, 233, 4441280, 39,
13:11:03:8, 3743, 242, 4274453, 39,
13:11:03:9, 3744, 214, 4187967, 39,
13:11:03:9, 3745, 253, 4320719, 39,
13:11:03:9, 3746, 224, 4276855, 39,
13:11:03:9, 3747, 235, 4194639, 39,
13:11:03:9, 3748, 251, 4378271, 39,
13:11:03:9, 3749, 242, 4278676, 39,
13:11:03:9, 3750, 250, 4575979, 39,
13:11:03:9, 3751, 261, 4553621, 39,
13:11:03:9, 3752, 247, 4101910, 39,
13:11:03:9, 3753, 244, 4437305, 39,
13:11:03:9, 3754, 239, 4287387, 39,
13:11:04:0, 3755, 245, 4247603, 39,
13:11:04:0, 3756, 275, 4348268, 39,
13:11:04:0, 3757, 258, 4374686, 39,
13:11:04:0, 3758, 246, 4320868, 39,
13:11:04:0, 3759, 249, 4481865, 39,
13:11:04:0, 3760, 250, 4309153, 39,
13:11:04:0, 3761, 283, 4695269, 39,
13:11:04:0, 3762, 269, 5148169, 39,
13:11:04:0, 3763, 262, 4542483, 39,
13:11:04:0, 3764, 284, 4704267, 39,
13:11:04:1, 3765, 234, 4250570, 39,
13:11:04:1, 3766, 215, 4321725, 39,
13:11:04:1, 3767, 217, 4320490, 39,
13:11:04:1, 3768, 220, 4397209, 39,
13:11:04:1, 3769, 209, 4170302, 39,
13:11:04:1, 3770, 211, 4119537, 39,
13:11:04:1, 3771, 238, 4334673, 39,
13:11:04:1, 3772, 245, 4289766, 39,
13:11:04:1, 3773, 260, 4159584, 39,
13:11:04:2, 3774, 253, 4333266, 39,
13:11:04:2, 3775, 235, 4464314, 39,
13:11:04:2, 3776, 239, 4268361, 39,
13:11:04:2, 3777, 251, 4820977, 39,
13:11:04:2, 3778, 270, 4598279, 39,
13:11:04:2, 3779, 250, 4405937, 39,
13:11:04:2, 3780, 380, 5116974, 39,
13:11:04:2, 3781, 382, 5885542, 78,
13:11:04:2, 3782, 255, 4599787, 39,
13:11:04:2, 3783, 250, 4450014, 39,
13:11:04:2, 3784, 256, 4127384, 39,
13:11:04:3, 3785, 243, 4270263, 39,
13:11:04:3, 3786, 226, 4233550, 39,
13:11:04:3, 3787, 223, 4446567, 39,
13:11:04:3, 3788, 255, 4378520, 39,
13:11:04:3, 3789, 262, 4352297, 39,
13:11:04:3, 3790, 208, 4328334, 39,
13:11:04:3, 3791, 253, 4601145, 39,
13:11:04:3, 3792, 236, 4401952, 39,
13:11:04:3, 3793, 250, 4665338, 39,
13:11:04:3, 3794, 224, 4322473, 39,
13:11:04:4, 3795, 228, 4331719, 39,
13:11:04:4, 3796, 266, 4661222, 39,
13:11:04:4, 3797, 231, 4602389, 39,
13:11:04:4, 3798, 279, 4647257, 39,
13:11:04:4, 3799, 231, 4224488, 39,
13:11:04:4, 3800, 274, 4420209, 39,
13:11:04:4, 3801, 225, 4215647, 39,
13:11:04:4, 3802, 231, 4319305, 39,
13:11:04:4, 3803, 201, 3966072, 39,
13:11:04:4, 3804, 266, 4152786, 39,
13:11:04:5, 3805, 295, 4517648, 39,
13:11:04:5, 3806, 225, 4182328, 39,
13:11:04:5, 3807, 253, 4389447, 39,
13:11:04:5, 3808, 236, 4135653, 39,
13:11:04:5, 3809, 238, 4131768, 39,
13:11:04:5, 3810, 245, 4414164, 39,
13:11:04:5, 3811, 291, 4517171, 39,
13:11:04:5, 3812, 261, 4177352, 39,
13:11:04:5, 3813, 255, 4696481, 39,
13:11:04:5, 3814, 245, 4579152, 39,
13:11:04:6, 3815, 225, 4477045, 39,
13:11:04:6, 3816, 224, 4263606, 39,
13:11:04:6, 3817, 277, 4557463, 39,
13:11:04:6, 3818, 251, 4559031, 39,
13:11:04:6, 3819, 235, 4547159, 39,
13:11:04:6, 3820, 283, 5111582, 39,
13:11:04:6, 3821, 266, 4474503, 39,
13:11:04:6, 3822, 270, 4483937, 39,
13:11:04:6, 3823, 231, 4381571, 39,
13:11:04:7, 3824, 237, 4539588, 39,
13:11:04:7, 3825, 239, 4151144, 39,
13:11:04:7, 3826, 242, 4322120, 39,
13:11:04:7, 3827, 366, 4514913, 39,
13:11:04:7, 3828, 392, 5071531, 39,
13:11:04:7, 3829, 238, 4164176, 39,
13:11:04:7, 3830, 258, 4331856, 39,
13:11:04:7, 3831, 244, 4464941, 39,
13:11:04:7, 3832, 268, 4366157, 39,
13:11:04:7, 3833, 247, 4226745, 39,
13:11:04:8, 3834, 272, 4392115, 39,
13:11:04:8, 3835, 269, 4449550, 39,
13:11:04:8, 3836, 229, 4204579, 39,
13:11:04:8, 3837, 273, 4657434, 39,
13:11:04:8, 3838, 234, 4324227, 39,
